theme_name,set_name,prod_long_desc,list_price,piece_count,ages,review_difficulty
Star Wars™,Tatooine™ Battle Pack,"Play out LEGO® Star Wars adventures with the Tatooine Battle Pack. This fun set features 2 Jawa minifigures plus a service vehicle with stud shooters and an articulated crane for picking up the included astromech droid. This LEGO Star Wars toy also includes a Tusken Raider minifigure, to keep any desert commander busy!
Includes 3 minifigures: 2 Jawas and a Tusken Raider, plus an astromech droid.
Features a service vehicle with 2 stud shooters and an articulated crane to pick up the included astromech droid.
Weapons include 2 stud blasters for the Jawas and the Tusken Raider's gaffi stick.
Recreate your own desert-planet scenes from Star Wars: A New Hope.
This LEGO® Star Wars toy is suitable for ages 6-12.
Service vehicle measures over 2” (7cm) high, 3” (9cm) long and 2” (7cm) wide.",13.252,97.0,6-12,Easy
Star Wars™,First Order Specialists Battle Pack,"Expand your forces with the First Order Specialists Battle Pack. This LEGO® Star Wars toy features a rotating and elevating laser cannon with spring-loaded shooter and gunner’s seat, plus 4 minifigures with a selection of weapons.
Includes 4 minifigures: a First Order Gunner, First Order Shuttle Pilot and 2 First Order Stormtrooper Executioners.
Features a rotating and elevating laser cannon with spring-loaded shooter.
Weapons include 2 laser axes and 2 stud blasters.
Recreate your own battle scenes from Star Wars: The Last Jedi.
This LEGO® Star Wars toy is suitable for ages 6-12.
Laser cannon measures over 2” (7cm) high, 3” (9cm) long and 3” (9cm) wide.",13.252,108.0,6-12,Easy
Star Wars™,Bounty Hunter Speeder Bike™ Battle Pack,"Get Dengar, Bossk, IG-88 and 4-LOM on the move with their own custom Bounty Hunter Speeder Bike. With striking blue elements, 2 stud shooters and space on the back for a backpack, this speeder bike battle pack will send your LEGO® Star Wars adventures into overdrive!
Includes 3 minifigures: Dengar, Bossk and 4-LOM, plus an IG-88 figure.
Features space to sit a minifigure, 2 stud shooters, blue elements and a backpack.
Blast your way through any defense with the stud shooters!
Weapons include 4 stud blasters and IG-88’s blaster rifle.
Add some speed to your LEGO® Star Wars collection!
Measures over 1” (4cm) high, 2” (7cm) long and 6” (16cm) wide.",13.252,125.0,6-12,Easy
Star Wars™,First Order Transport Speeder Battle Pack,"Expand your LEGO® Star Wars forces with the First Order Transport Speeder Battle Pack, featuring space for 2 minifigures, front and rear stud shooters, and detachable stud blasters, batons and new-for-June-2017 shield elements for the First Order Stormtroopers. This set includes 4 minifigures.
Includes 4 minifigures: 2 First Order Stormtroopers, a First Order Flametrooper and a First Order Officer.
Features space for 2 minifigures, front and rear stud shooters, and detachable stud blasters, batons and new-for-June-2017 Stormtrooper shield elements.
Engage the enemy and fire the stud shooters!
Detach the batons and shields and get the troopers ready for battle.
Weapons include 2 batons, 3 stud blasters and a flamethrower.
Measures over 1” (3cm) high, 4” (12cm) long and 2” (6cm) wide.",13.252,117.0,6-12,Easy
Star Wars™,Millennium Falcon™ Microfighter,"Zoom into action with the Millennium Falcon Microfighter. This LEGO® Star Wars toy features lots of authentic detailing, 2 stud shooters and space to seat the included Chewbacca minifigure with his bowcaster.
Includes a Chewbacca minifigure.
Features lots of authentic details, 2 stud shooters and a seat on top for a minifigure to sit.
Also includes Chewbacca’s bowcaster.
Intercept the 75194 First Order TIE Fighter Microfighter for even more exciting space battles!
Recreate your own exciting scenes from the Star Wars: The Force Awakens movie.
This LEGO® Star Wars toy is suitable for ages 6-12.
Measures over 1” (4cm) high, 3” (8cm) long and 3” (8cm) wide.",10.132,92.0,6-12,Easy
Star Wars™,First Order TIE Fighter™ Microfighter,"Recreate action-packed space battles with the First Order TIE Fighter Microfighter. This LEGO® Star Wars toy features 2 flick missiles, space to seat the included First Order TIE Pilot minifigure with his blaster pistol, and red detailing from the craft featured in the Star Wars: The Force Awakens movie.
Includes a First Order TIE Pilot minifigure.
Features 2 flick missiles, cool red detailing and a seat on top for a minifigure to sit.
Also includes the TIE Pilot’s blaster pistol.
Go up against the 75193 Millennium Falcon Microfighter for even more Star Wars fun!
Recreate your own exciting scenes from the Star Wars: The Force Awakens movie.
This LEGO® Star Wars toy is suitable for ages 6-12.
Measures over 2” (6cm) high, 1” (4cm) long and 2” (7cm) wide",10.132,91.0,6-12,Easy
Star Wars™,U-Wing™ Microfighter,"Play out miniature LEGO® Star Wars adventures with this U-Wing Microfighter, featuring folding wings, two stud shooters and space to seat the included U-Wing Pilot with his blaster pistol.
Includes a U-Wing Pilot minifigure.
Features folding wings, two stud shooters, thruster engines at the back and an open cockpit with space for a minifigure to sit.
Fold the wings and fire the stud shooters to repel the enemy.
Also includes the U-Wing Pilot's blaster pistol.
This set offers an age-appropriate build and play experience for ages 6-12.
Recreate your own scenes from the blockbuster movie Star Wars: Rogue One.
Measures over 1” (3cm) high, 4” (12cm) long and 2” (6cm) wide.",10.132,109.0,6-12,Easy
Star Wars™,TIE Striker™ Microfighter,"Join the battle with this TIE Striker Microfighter, featuring folding wings, two stud shooters and space to seat the included TIE Pilot with his blaster pistol.
Includes TIE Pilot minifigure.
Features folding wings, two stud shooters and an open cockpit with space for a minifigure to sit.
Fold the wings up and fire the stud shooters to engage the enemy.
Also includes TIE Pilot’s blaster pistol.
This set offers an age-appropriate build and play experience for ages 6-12.
Recreate exciting battle scenes from the blockbuster movie Star Wars: Rogue One.
Makes a great addition to any microfighter collectible set.
Measures over 1” (4cm) high, 3” (9cm) long and 3” (8cm) wide.",10.132,88.0,6-12,Easy
Star Wars™,Snowspeeder™,"Collect a true Star Wars classic: the T-47 Snowspeeder. This LEGO® interpretation of the iconic airspeeder that fans will remember from Star Wars: Episode V The Empire Strikes Back has all the details you'd expect, including opening airbrakes, rotating rear gun, and an opening cockpit with space for the included Rebel Snowspeeder Pilot and Rebel Snowspeeder Gunner minifigures. This model also comes with a display stand and fact plaque, so it can take pride of place in any LEGO Star Wars collection.
Includes 2 minifigures: a Rebel Snowspeeder Pilot and a Rebel Snowspeeder Gunner.
Features intricate, authentic detailing, opening airbrakes, rotating rear gun and an opening cockpit with space for the 2 included minifigures.
Attach the Snowspeeder to the stand with fact plaque to display it.
Impress your friends with this amazing recreation of a classic Star Wars Snowspeeder.
Includes 2 blaster pistols.
Accessory elements include electrobinoculars, a Snowspeeder Pilot helmet and a Snowspeeder Gunner helmet.
Snowspeeder on display stand measures over 8” (21cm) high, 15” (39cm) long and 11” (29cm) wide, and over 4” (11cm) high without stand.
This item’s shipping box indicates what's inside. It's not as stealthy as our typical boxes!",179.392,1703.0,14+,Challenging
Star Wars™,Jedi Starfighter™ With Hyperdrive,"Speed across the galaxy with Obi-Wan’s Jedi Starfighter With Hyperdrive. This detailed LEGO® brick recreation of the ship featured in Star Wars: Attack of the Clones includes an opening minifigure cockpit, space for the R4-P17 Astromech droid top section and 2 stud shooters, while the large hyperdrive features 2 spring-loaded shooters, big engines, and a grab handle for enhanced play and quick release of the docked model. This impressive set also includes 3 minifigures and an Astromech droid figure.
Includes 3 minifigures: Obi-Wan Kenobi, Jango Fett and young Boba Fett with mini legs, plus an R4-P17 Astromech droid figure.
Features Obi-Wan’s Jedi Starfighter and a buildable hyperdrive.
Jedi Starfighter features an opening minifigure cockpit, space for the R4-P17 Astromech droid top section (with storage space for the torso inside the ship) and 2 stud shooters.
Hyperdrive features 2 spring-loaded shooters, big engines and a quick-release grab handle for enhanced play.
Dock the Starfighter with the hyperdrive and pull the trigger to release it again.
Grab the handle and zoom the model around the room.
Hyperdrive stands on any flat surface.
Relive exciting scenes in space from Star Wars: Attack of the Clones.
Jedi Starfighter measures over 3” (8cm) high, 11” (28cm) long and 4” (12cm) wide.
Hyperdrive with docked Jedi Starfighter measures over 10” (27cm) high, 11” (28cm) long and 12” (32cm) wide.",101.392,825.0,9-14,Average
Star Wars™,Darth Vader™,"Rule with a plastic fist with this buildable and highly posable Darth Vader figure. This impressive figure features detailed armor and chest decoration, textile tunic and cape, and a detachable Lightsaber. Imperial leaders will love swinging his arm in battle using the wheel on his back, and lifting Lord Vader's helmet to reveal the scarred face of fallen Jedi warrior, Anakin Skywalker.
Buildable and highly posable Darth Vader figure features a textile tunic and cape, detailed armor and chest decoration, wheel-operated arm-swinging function and a removable helmet revealing Anakin Skywalker’s face.
Features new-for-January-2018 decorated head, removable helmet, and textile tunic and cape.
Move the limbs into any battle pose.
Sturdy and durable design for intense action play.
Play out epic adventures from the Star Wars saga.
This buildable figure is suitable for ages 8-14.
Stands over 12” (32cm) tall.",38.992,168.0,9-14,Average
Star Wars™,Boba Fett™,"Bring in the bounty with this buildable and highly posable LEGO® Star Wars Boba Fett figure. The battle-scarred armor decoration with textile cape and helmet with lowering antenna/aiming device add a real feel of authenticity to this popular character from the Star Wars universe. Boba Fett is also armed with a blaster rifle with spring-loaded shooter and jet pack with integrated flick missile—the perfect accessories for tracking down bounties!
Buildable and highly posable Boba Fett figure features a cool color scheme with battle-scarred armor decoration, blaster rifle with spring-loaded shooter, jet pack with flick missile and a movable helmet antenna/aiming device.
Features new-for-January-2018 Star Wars: Return of the Jedi helmet, textile cape and color scheme.
Extra ammo included.
Play out exciting shootouts with the powerful spring-loaded shooter and flick missile.
Move the limbs into any battle pose.
Sturdy and durable design for intense action play.
Play out epic adventures from the Star Wars: Return of the Jedi saga.
This buildable figure is suitable for ages 7-14.
Stands over 9” (25cm) tall with antenna extended.",31.192,144.0,8-14,Average
Star Wars™,Luke's Landspeeder™,"Recreate unforgettable scenes on desert-planet Tatooine, as young Luke and C-3PO go in search of mysterious hermit Ben Kenobi in his landspeeder. This iconic model features a two-minifigure open cockpit, three engines and an opening trunk to store his electrobinoculars. There’s also a Tusken Raider and womp rat to keep the action level high. Includes four minifigures plus a womp rat figure.
Includes four minifigures: Luke Skywalker, Ben Kenobi, C-3PO and a Tusken Raider, plus a womp rat figure.
Features an opening trunk, two-minifigure open cockpit and three-engine design.
Weapons include Ben’s blue Lightsaber and the Tusken Raider's bantha stick.
Accessory elements include electrobinoculars and a womp rat.
Recreate action-packed scenes from Star Wars: Episode IV A New Hope.
This set offers an age-appropriate build and play experience for ages 7-12.
Measures over 1” (5cm) high, 7” (18cm) long and 4” (11cm) wide.",19.492,149.0,7-12,Easy
Star Wars™,Y-Wing Starfighter™,"Own part of Star Wars history with the Y-Wing Starfighter. This LEGO® Star Wars Ultimate Collector Series model has an amazing level of detail, including an opening minifigure cockpit for the included Gold Leader minifigure, wheel-activated rotating ion cannons on top, retractable landing skids and space for the R2-BHD astromech droid. This fantastic Star Wars toy also comes with a tilting display stand and informational fact plaque, making it the perfect centerpiece for your collection.
Includes a Gold Leader minifigure and an R2-BHD droid.
Features highly authentic detailing, opening minifigure cockpit, wheel-activated rotating ion cannons on top, retractable landing skids and space for the included R2-BHD astromech droid.
Also includes the Gold Leader's blaster pistol.
Display the model on the tilting stand with informational fact plaque.
Makes the perfect centerpiece for any LEGO® Star Wars collection.
Part of the Ultimate Collector Series.
This LEGO® Star Wars toy is suitable for ages 14+.
Measures over 2” (7cm) high, 24” (61cm) long and 11” (30cm) wide, and over 9” (24cm) high mounted on stand.",194.992,1967.0,14+,Challenging
Star Wars™,Millennium Falcon™,"Welcome to the largest, most detailed LEGO® Star Wars Millennium Falcon model we’ve ever created—in fact, with 7,500 pieces it’s one of our biggest LEGO models, period! This amazing LEGO interpretation of Han Solo’s unforgettable Corellian freighter has all the details that Star Wars fans of any age could wish for, including intricate exterior detailing, upper and lower quad laser cannons, landing legs, lowering boarding ramp and a 4-minifigure cockpit with detachable canopy. Remove individual hull plates to reveal the highly detailed main hold, rear compartment and gunnery station. This amazing model also features interchangeable sensor dishes and crew, so you decide whether to play out classic LEGO Star Wars adventures with Han, Leia, Chewbacca and C-3PO, or enter the world of Episode VII and VIII with older Han, Rey, Finn and BB-8!
Includes 4 classic crew minifigures: Han Solo, Chewbacca, Princess Leia and C-3PO.
Also includes 3 Episode VII/VIII crew minifigures: Older Han Solo, Rey and Finn.
Figures include a BB-8 droid, 2 buildable Porgs and a buildable Mynock.
Exterior features include intricately detailed and removable hull panels, a lowering boarding ramp, concealed blaster cannon, 4-minifigure cockpit with detachable canopy, interchangeable round/rectangular sensor dishes, upper and lower quad laser cannons, and 7 landing legs.
Main hold features a seating area, Dejarik holographic game, combat remote training helmet, engineering station with turning minifigure seat and a doorway build with passageway decoration.
Rear compartment features the engine room with hyperdrive and console, 2 doorways, hidden floor compartment, 2 escape pod hatches, engineering console and an access ladder to the gunnery station.
Gunnery station features a minifigure gunner’s seat and detachable hull panel with fully rotating quad laser cannon. An additional quad laser cannon is also mounted on the underside.
This model includes 7,500 pieces.
Also includes an informational fact plaque.
Features a new-for-October-2017 cockpit canopy element.
Classic crew weapons include Han’s blaster pistol and Chewbacca’s stud-firing bowcaster.
Episode VII/VIII crew weapons include Han’s blaster, Rey’s small silver blaster and Finn’s medium blaster rifle.
Change out the features and crew characters to switch between classic and Episode VII/VIII versions of the Millennium Falcon!
Open individual hull panels to access the detailed interior while retaining the overall exterior appearance.
Slide the panel to reveal the concealed blaster cannon.
Turn classic Leia’s and Han’s head to reveal their breathing mask decoration.
Makes the perfect intergalactic toy or flagship display model.
Measures over 8” (21cm) high, 33” (84cm) long and 22” (56cm) wide.
For this item FedEx will require an in-person direct signature at the time of delivery. FedEx will make three (3) delivery attempts before returning the shipment to LEGO. At which point, we ask that you please contact Consumer Services to discuss reshipping the item, or sending it to an alternative address where a signature can be obtained.",701.992,7541.0,16+,Challenging
Star Wars™,Sergeant Jyn Erso™,"Help the Rebel Alliance take on the Empire with this buildable and highly posable Jyn Erso figure. Featuring a blaster rifle with spring-loaded shooter, wheel-operated arm-swinging battle function, and detachable back-mounted truncheons, this durable figure is just the thing for recreating intense battles from the movie, Star Wars: Rogue One.
Buildable and highly posable Jyn Erso figure features a blaster rifle with shooting function, an arm-swinging battle function and detachable back-mounted truncheons.
Load the blaster rifle and fire the spring-loaded shooter.
Place the truncheons in Jyn's hands and turn the wheel to take a swing at the enemy.
Move the limbs into any battle pose.
Sturdy and durable design for intense action play.
Play out exciting hand-to-hand battles with this skilled soldier from the blockbustermovie, Star Wars: Rogue One.
This figure offers an age-appropriate building experience for ages 7-14.
Figure stands over 9” (24cm) tall.",23.392,104.0,7-14,Average
Star Wars™,Chirrut Îmwe™,"Trust your senses with this buildable and highly posable LEGO® Star Wars Chirrut Îmwe figure. Featuring his folding bowcaster with spring-loaded shooter, textile tunic and decorated elements, this sturdy and durable figure is perfect for reenacting action-packed scenes from the blockbuster movie, Star Wars: Rogue One.
Buildable and highly posable Chirrut Îmwe figure features a folding bowcaster with spring-loaded shooter, textile tunic, decorated elements and spare ammo mounted on his back.
Take aim with the special folding bowcaster with spring-loaded shooter.
Move the limbs into any battle pose.
Features a sturdy and durable design for intense action play.
Play out exciting action scenes from the blockbuster movie, Star Wars: Rogue One.
This figure offers an age-appropriate build and play experience for ages 8-14.
Join the battle against the Empire with 75525 Baze Malbus!
Figure stands over 9” (23cm) tall.",23.392,87.0,8-14,Easy
Star Wars™,Baze Malbus™,"Join the battle against the Empire with skilled warrior Baze Malbus. Featuring red chest and shoulder armor, plus a heavy cannon with spring-loaded shooter, spare ammo and back-mounted ‘power’ canister, this sturdy and durable LEGO® Star Wars figure is great for recreating action-packed scenes from the blockbuster movie, Star Wars: Rogue One.
Buildable and highly posable Blaze Malbus features red chest and shoulder armor, and a heavy cannon with spring-loaded shooter, spare ammo and ‘power’ canister.
Load the heavy cannon and get ready to blast the enemy.
Move the limbs into any battle pose.
Extra ammo included.
Features a sturdy and durable design for intense action play.
Recreate thrilling battle scenes from the blockbuster movie, Star Wars: Rogue One.
This figure offers an age-appropriate build and play experience for ages 9-14.
Team up with 75524 Chirrut Îmwe and take on the Empire!
Figure stands over 9” (25cm) tall.",23.392,148.0,9-14,Easy
Star Wars™,Imperial Trooper Battle Pack,"Boost your LEGO® Star Wars™ collection with the Imperial Trooper Battle Pack. This set features an Imperial walker with space on top for a minifigure, posable legs, two laser cannons and elevating stud shooters and a stud blaster storage clip, plus four minifigures each armed with a stud blaster.
Includes four minifigures: two Imperial Death Troopers and two Stormtroopers.
Features a walker with posable legs, two laser cannons and elevating stud shooters, a stud blaster storage clip and space on top for a minifigure.
Jump on the walker, arm your weapons and get ready to move out!
Weapons include four stud blasters and extra ammo.
This set offers an age-appropriate build and play experience for ages 6-12.
Play out action-packed scenes from the blockbuster movie Star Wars: Rogue One.
Combine with the 75164 Rebel Trooper Battle Pack for great Star Wars: Rogue One adventures.
Walker measures over 3” (10cm) high, 3” (8cm) long and 3” (8cm) wide.",13.252,112.0,6-12,Easy
Star Wars™,TIE Fighter™,"We proudly present the Ultimate Collector Series LEGO® Star Wars™ TIE Fighter™. As featured in many of the action-packed Star Wars™ battle scenes, including the decisive battle that led to the destruction of the first Death Star™, this large-scale LEGO-brick rendition of the classic Imperial starfighter has intricate detailing, as well as an opening top hatch and an exclusive TIE Fighter Pilot™ minifigure with a blaster pistol. And when you want to keep it safe from Rebel attack, mount the model on the display stand and keep yourself updated with all the key facts and figures on the included fact plaque. The Ultimate Collector Series TIE Fighter™ is the perfect addition to your Star Wars™ collection!
Includes a TIE Fighter Pilot™ minifigure with a blaster pistol
Features an opening top hatch
Includes a display stand and informative fact plaque
The perfect flagship model for fans of Star Wars™ and LEGO® brick building
Collect one of the most iconic starships in the galaxy!
TIE Fighter™ measures 18.5” (47cm) high, 12” (30.6cm) long and 12.2” (31cm) wide",179.392,1685.0,14+,Average
Star Wars™,Kylo Ren’s Command Shuttle™,"Enter the battle with Kylo Ren’s™ personal Command Shuttle! This fantastic, highly detailed starship has loads of features, including opening front, rear and bottom storage bays; wing-mounted, spring-loaded shooters and detachable weapon racks. And when you’re ready for even more action, activate the amazing extending wing function! It’s time to hunt down the enemy and play out your own great scenes from Star Wars™: The Force Awakens! Includes 6 minifigures with assorted weapons and accessories: Kylo Ren, General Hux, First Order Officer, 2 First Order Crew and a First Order Stormtrooper Officer.
Includes 6 minifigures with assorted weapons and accessories: a Kylo Ren, General Hux, First Order Officer, 2 First Order Crew and a First Order Stormtrooper Officer
Features opening front, rear and bottom storage bays; wing-mounted, spring-loaded shooters and detachable weapon racks, and amazing extending wing function
Weapons include 2 blaster pistols, blaster and Kylo Ren’s Lightsaber
Accessories include 4 helmets and an electrobinoculars element
Activate the amazing extending wingfunction!
Launch the spring-loaded shooters!
Access the storage bays
Rearm with the detachable weapon racks
Recreate fantastic scenes from Star Wars: The Force Awakens
The perfect addition to any LEGO® Star Wars collection
Measures over 11” (28cm) high, 8” (22cm) long and 7” (20cm) wide with wings retracted, and over 15” (40cm) high with wings extended",116.992,1005.0,9-14,Average
Star Wars™,TIE Striker™,"Play out iconic sky battles with the amazing TIE Striker. With large adjustable wings, minifigure cockpit with top and front access, an opening rear storage hold and dual spring-loaded shooters at the front, this amazing model is the perfect opponent for any rebel starfighter. Includes 4 minifigures.
Includes 4 minifigures: TIE Pilot, Imperial ground crew, Imperial Shoretrooper and a Rebel Trooper in Endor outfit.
Features large adjustable wings, a minifigure cockpit with top and front access, opening rear storage hold and dual spring-loaded shooters.
Weapons include a blaster pistol, blaster rifle and a double-barreled blaster (E-22).
Accessory elements include electrobinoculars and a comlink.
Recreate fantastic scenes from the blockbuster movie, Star Wars: Rogue One.
The perfect addition to any LEGO® Star Wars collection.
This set offers an age-appropriate building experience for ages 8-14.
Measures over 2” (6cm) high, 16” (41cm) long and 9” (24cm) wide.",70.192,543.0,8-14,Average
Star Wars™,Battle on Takodana™,"Battle Finn against evil enemy Kylo Ren at the forest castle entrance, featuring sliding doors, wheel-activated exploding wall and collapsing staircase, plus a falling tree function. Includes 5 minifigures: Finn, Maz Kanata, Kylo Ren and 2 First Order Stormtroopers.
Includes 5 minifigures: Finn, Maz Kanata, Kylo Ren and 2 First Order Stormtroopers.
Turn the wheel to explode the wall and collapse the staircase.
Lift the lever and topple the tree to stop the Stormtroopers.
Weapons include Kylo Ren's special Lightsaber, Finn's Lightsaber and 2 blasters.
Accessory elements include Kylo Ren's mask and 2 First Order Stormtrooper helmets.
Recreate unforgettable scenes from Star Wars: The Force Awakens.
Measures over 4” (11cm) high, 9” (24cm) wide and5” (15cm) deep.",58.492,409.0,8-14,Easy
Star Wars™,Battle on Scarif,"Play out epic scenes from the blockbuster movie, Star Wars: Rogue One, on a mission to recover the top-secret Death Star plans from the heavily fortified beach bunker on planet Scarif. This feature-filled set includes a hidden weapons stash, exploding floor panels, sliding bunker doors with locking function, control panel, opening orange crate and the top-secret plans to the Empire’s Death Star. This set also includes four minifigures.
Includes four minifigures: Jyn Erso, Cassian Andor and two Scarif Stormtroopers.
Features a hidden weapons stash, exploding floor panels, sliding bunker doors with locking function, control panel, orange crate and the secret Death Star plans.
Turn the handles to reveal the hidden weapons stash.
Sneak past the exploding floor panels.
Topple the tower to unlock the sliding bunker doors.
Grab the plans and make off with the Empire's best-kept secret!
Weapons include four blasters and two special blasters.
Accessory elements include electrobinoculars and three thermal detonators.
Play out exciting scenes from the blockbuster movie Star Wars: Rogue One.
This set offers an age-appropriate build and play experience for ages 8-14.
Measures over 3” (10cm) high, 9” (25cm) wide and 8” (22cm) deep.",50.692,419.0,8-14,Easy
Star Wars™,Encounter on Jakku™,"Recreate exciting scenes on desert-planet Jakku at Unkar Plutt’s market stall, where Resistance hero Rey is forced to ward off Teedo riding an armored Luggabeast as he tries to steal the BB-8 Astromech Droid. This cool multi-level market stall scene features tables, a safe and container with spare parts, hidden weapons, tarpaulin and various accessory elements. You can also fold the model out for easy play access. This set includes 3 minifigures plus a BB-8 Astromech Droid and a Luggabeast.
Includes Rey, Teedo and Unkar Plutt minifigures, plus BB-8 and a Luggabeast.
Market stall features tables, a safe and container with spare parts, hidden weapons, tarpaulin, various accessory elements and a foldout design for easy play access.
Luggabeast features heavy armor, a seat for a minifigure and adjustable head and legs.
Weapons include Rey's staff and Teedo's guiding stick.
Open the market stall out to create a bigger model with even easier play access.
Accessory elements include a wrench, cup and a broom.
Recreate exciting desert-planet scenes from the blockbuster Star Wars: The Force Awakens movie.
The perfect addition to any LEGO® Star Wars collection.
This set offers an age-appropriate building experience for ages 8-14.
Market stall measures over 4” (11cm) high, 3” (10cm) wide and 7” (20cm) deep when closed, and over 5” (15cm) wide when open.
Luggabeast measures over 4” (11cm) high, 4” (12cm) long and 2” (6cm) wide.",58.492,530.0,8-14,Average
Star Wars™,StarScavenger™,"Join the Freemakers: Rowan, Kordi and Zander as they travel the stars in search of space junk. With modular wings, engines and blasters, StarScavenger can be rebuilt into various configurations, and features a foldout top section that reveals a mini scavenger vessel with salvage scoop with space for a minifigure and R0-GR (Roger), the siblings’ friendly Droid. This set includes 3 minifigures plus a Droid.
Includes 3 minifigures: Rowan, Kordi and Zander, plus R0-GR (Roger) the friendly Droid.
Features a configurable design with modular wings, engines and blasters, 2 spring-loaded shooters, foldout top section, and a mini scavenger vessel with salvage scoop and space for a minifigure and Droid.
Rebuild the modular model into a variety of configurations.
Front cockpit section can be separated for a speedy getaway.
Detach the shovel cart and set out on make-believe salvage missions.
Accessory elements include a buzz saw, wrench, cup and macrobinoculars.
Play out your own exciting adventures from the LEGO® Star Wars: The Freemaker Adventures TV series.
This set offers an age-appropriate building experience for ages 8-14.
StarScavenger in closed mode measures over 3” (9cm) high, 8” (22cm) long and 8” (22cm) wide, and over 1” (5cm) high, 8” (22cm) long and 9” (25cm) wide in alternate configuration.",46.792,558.0,8-14,Easy
Star Wars™,LEGO® Star Wars™ Advent Calendar,"Open a door of this super-fun advent calendar each day in December to discover a LEGO® Star Wars themed minifigure, starship, vehicle or other collectible. There’s even a foldout playmat featuring images from Jakku, Starkiller Base and deep space for epic Star Wars encounters. This holiday gift is perfect for rebels, Sith Lords, Scavengers and any other life form, and includes 7 minifigures and a BB-8 figure.
Open a door every day to reveal 24 different LEGO® Star Wars themed gifts.
Features 7 minifigures plus a fun holiday-themed figure.
Vehicles include The Ghost, The Phantom, Stormtrooper transport, Rey’s speeder, Millennium Falcon, Snowspeeder, Krennic's Shuttle, Y-wing, TIE Striker, Hovertank, AT-ST, blaster cannon, snow blower and a sled with boosters!
Weapons include 3 blaster pistols and 2 blasters.
Accessory elements include a wrench and a crowbar.
Also includes a foldout playmat with Jakku, Starkiller Base and deep space play scenes.
Collect all the gifts and play out your own epic LEGO® Star Wars adventures.",38.992,309.0,6-14,Easy
Star Wars™,The Phantom,"Outrun Admiral Thrawn with the Rebel starfighter, The Phantom, featuring retracting landing gear, an opening minifigure cockpit that detaches in an emergency, dual spring-loaded shooters, an opening rear compartment with included storage box containing detonator, and space beside the cockpit for Kanan’s friendly Astromech Droid, Chopper. Includes two minifigures and a droid.
Includes Kanan and Admiral Thrawn minifigures, plus a Chopper droid.
Features retracting landing gear, detachable and opening minifigure cockpit, dual spring-loaded shooters, opening rear compartment with space for the included storage box, and space to attach Chopper.
Detach the cockpit and make an emergency escape.
Lower the rear hatch to access the detonator store.
Weapons include Kanan's Lightsaber and Admiral Thrawn's blaster pistol.
Also includes spare ammo.
This set offers an age-appropriate build and play experience for ages 7-12.
Recreate exciting scenes from the Star Wars: Rebels animated TV series!
Measures over 4” (11cm) high, 6” (17cm) long and 3” (10cm) wide.",31.192,269.0,7-12,Easy
Star Wars™,Darth Vader™,"Feel the power of the dark side with Darth Vader™! This buildable LEGO® version of iconic Sith Lord Vader has all the details you’d expect, including fully posable limbs, black armoured suit, fabric cape and a buildable red Lightsaber. Harness the power of the dark side and prepare for intense action play!
Features fully posable limbs, black armoured suit, fabric cape and a buildable red Lightsaber
Grab your Lightsaber and prepare for intense battle!
Feel the power of the dark side!
Pose Lord Vader like never before
Sturdy and durable design for intense action play
Replay the final epic battle of Star Wars™: Episode VI Return of the Jedi with 75110 Luke Skywalker (sold separately)
Stands over 11” (28cm) tall",31.192,160.0,9-14,Average
Star Wars™,K-2SO™,"Infiltrate the Empire with buildable and highly posable K-2SO. This former Imperial security droid features a single/double-arm-swinging battle function, tough-looking decorated head and armor elements, and is extra tall for an even more impressive figure. This durable droid is perfect for dangerous missions against the Empire.
Buildable and highly posable K-2SO figure features single/double-arm-swinging battle function, tough-looking decorated head and armor elements, and an extra-tall frame.
Activate the single/double-arm-swinging battle function.
Enter battle with this ominous looking buildable figure.
Move the limbs into any battle pose.
Sturdy and durable design for intense action play.
Play out exciting hand-to-hand combat with this exciting droid from the blockbuster movie, Star Wars: Rogue One.
This figure offers an age-appropriate building experience for ages 9-14.
Figure stands over 11” (29cm) tall.",23.392,169.0,9-14,Easy
Star Wars™,Captain Phasma™,"Issue orders to the troops with buildable and highly posable Captain Phasma. Featuring a spring-loaded shooter with extra ammunition, holster, metallic-look armor and a special real cloth cape with red trim, this First Order commander is ready for combat.
Buildable and highly posable Captain Phasma figure features a spring-loaded shooter with extra ammunition, holster, metallic-look armor and a special real cloth cape with red trim.
Move the limbs into any battle pose.
Sturdy and durable design for intense action play.
Play out exciting combat scenes with this iconic character from the blockbuster Star Wars: The Force Awakens movie.
Figure stands over 10” (26cm) tall.",23.392,82.0,7-14,Easy
Star Wars™,Obi-Wan Kenobi™,"Command the Clone Army against the Separatists with buildable Obi-Wan Kenobi™. With durable, fully posable limbs, special white Clone armour, fabric cape, buildable blue Lightsaber and a holster with extra Lightsaber handle, this LEGO® Jedi Master is ready for tough action play!
Includes fully posable limbs, special white Clone armour, fabric cape, buildable blue Lightsaber and a holster with extra Lightsaber handle
Use the power of the Force against the Separatists!
Create cool Jedi poses!
Sturdy and durable design for intense action play
Replay the epic Star Wars™: Episode III Revenge of the Sith duel between Obi-Wan and 75112 General Grievous (sold separately)
Stands over 9” (25cm) tall",23.392,83.0,7-12,Easy
